,f,fv,value
22104,0.545,0.975,680.2000000000007
22105,0.545,0.980,674.5
22106,0.545,0.985,669.0
22107,0.545,0.990,663.7000000000007
22108,0.545,0.995,658.6000000000004
22109,0.545,1.000,653.7000000000007
22274,0.550,0.820,1461.3999999999996
22275,0.550,0.825,1278.2000000000007
22276,0.550,0.830,1176.6000000000004
22277,0.550,0.835,1106.6000000000004
22278,0.550,0.840,1053.5
22279,0.550,0.845,1010.8999999999996
22280,0.550,0.850,975.3999999999996
22281,0.550,0.855,945.2000000000007
22282,0.550,0.860,918.8999999999996
22283,0.550,0.865,895.7000000000007
22284,0.550,0.870,875.0
22285,0.550,0.875,856.2999999999993
22286,0.550,0.880,839.2999999999993
22287,0.550,0.885,823.7999999999993
22288,0.550,0.890,809.5
22289,0.550,0.895,796.2000000000007
22290,0.550,0.900,783.8999999999996
22291,0.550,0.905,772.3999999999996
22292,0.550,0.910,761.7000000000007
22293,0.550,0.915,751.6000000000004
22294,0.550,0.920,742.1000000000004
22295,0.550,0.925,733.2000000000007
22296,0.550,0.930,724.7000000000007
22297,0.550,0.935,716.6000000000004
22298,0.550,0.940,709.0
22299,0.550,0.945,701.7000000000007
22300,0.550,0.950,694.7000000000007
22301,0.550,0.955,688.1000000000004
22302,0.550,0.960,681.7000000000007
22303,0.550,0.965,675.7000000000007
22304,0.550,0.970,669.7999999999993
22305,0.550,0.975,664.2000000000007
22306,0.550,0.980,658.7999999999993
22307,0.550,0.985,653.7000000000007
22308,0.550,0.990,648.7000000000007
22309,0.550,0.995,643.8999999999996
22310,0.550,1.000,639.2000000000007
22473,0.555,0.810,2092.2000000000007
22474,0.555,0.815,1404.6000000000004
22475,0.555,0.820,1244.3999999999996
22476,0.555,0.825,1150.5
22477,0.555,0.830,1084.3999999999996
22478,0.555,0.835,1033.6000000000004
22479,0.555,0.840,992.6000000000004
22480,0.555,0.845,958.3999999999996
22481,0.555,0.850,929.0
22482,0.555,0.855,903.5
22483,0.555,0.860,880.8999999999996
22484,0.555,0.865,860.6000000000004
22485,0.555,0.870,842.3999999999996
22486,0.555,0.875,825.7999999999993
22487,0.555,0.880,810.6000000000004
22488,0.555,0.885,796.6000000000004
22489,0.555,0.890,783.6000000000004
22490,0.555,0.895,771.6000000000004
22491,0.555,0.900,760.2999999999993
22492,0.555,0.905,749.7999999999993
22493,0.555,0.910,739.8999999999996
22494,0.555,0.915,730.6000000000004
22495,0.555,0.920,721.7999999999993
22496,0.555,0.925,713.3999999999996
22497,0.555,0.930,705.5
22498,0.555,0.935,698.0
22499,0.555,0.940,690.8999999999996
22500,0.555,0.945,684.0
22501,0.555,0.950,677.5
22502,0.555,0.955,671.2999999999993
22503,0.555,0.960,665.2999999999993
22504,0.555,0.965,659.6000000000004
22505,0.555,0.970,654.1000000000004
22506,0.555,0.975,648.7999999999993
22507,0.555,0.980,643.7000000000007
22508,0.555,0.985,638.7999999999993
22509,0.555,0.990,634.1000000000004
22510,0.555,0.995,629.5
22511,0.555,1.000,625.1000000000004
22673,0.560,0.805,1780.3999999999996
22674,0.560,0.810,1359.0
22675,0.560,0.815,1214.7000000000007
22676,0.560,0.820,1126.7000000000007
22677,0.560,0.825,1063.7000000000007
22678,0.560,0.830,1014.8999999999996
