,f,fv,value
24312,0.600,0.960,659.2000000000007
24313,0.600,0.965,651.2000000000007
24314,0.600,0.970,643.7000000000007
24315,0.600,0.975,636.5
24316,0.600,0.980,629.6000000000004
24317,0.600,0.985,623.1000000000004
24318,0.600,0.990,616.7999999999993
24319,0.600,0.995,610.7999999999993
24320,0.600,1.000,605.1000000000004
24490,0.605,0.845,1427.3999999999996
24491,0.605,0.850,1217.7999999999993
24492,0.605,0.855,1108.7999999999993
24493,0.605,0.860,1035.3999999999996
24494,0.605,0.865,980.3999999999996
24495,0.605,0.870,936.7000000000007
24496,0.605,0.875,900.5
24497,0.605,0.880,869.7999999999993
24498,0.605,0.885,843.2000000000007
24499,0.605,0.890,819.7999999999993
24500,0.605,0.895,798.8999999999996
24501,0.605,0.900,780.2000000000007
24502,0.605,0.905,763.2000000000007
24503,0.605,0.910,747.7000000000007
24504,0.605,0.915,733.3999999999996
24505,0.605,0.920,720.2999999999993
24506,0.605,0.925,708.1000000000004
24507,0.605,0.930,696.7000000000007
24508,0.605,0.935,686.1000000000004
24509,0.605,0.940,676.1000000000004
24510,0.605,0.945,666.7000000000007
24511,0.605,0.950,657.8999999999996
24512,0.605,0.955,649.6000000000004
24513,0.605,0.960,641.6000000000004
24514,0.605,0.965,634.1000000000004
24515,0.605,0.970,627.0
24516,0.605,0.975,620.2000000000007
24517,0.605,0.980,613.7000000000007
24518,0.605,0.985,607.5
24519,0.605,0.990,601.6000000000004
24520,0.605,0.995,595.8999999999996
24521,0.605,1.000,590.3999999999996
24690,0.610,0.840,1434.2000000000007
24691,0.610,0.845,1213.2000000000007
24692,0.610,0.850,1101.2999999999993
24693,0.610,0.855,1026.7000000000007
24694,0.610,0.860,971.1000000000004
24695,0.610,0.865,927.0
24696,0.610,0.870,890.6000000000004
24697,0.610,0.875,859.7999999999993
24698,0.610,0.880,833.1000000000004
24699,0.610,0.885,809.7000000000007
24700,0.610,0.890,788.7999999999993
24701,0.610,0.895,770.1000000000004
24702,0.610,0.900,753.1000000000004
24703,0.610,0.905,737.6000000000004
24704,0.610,0.910,723.3999999999996
24705,0.610,0.915,710.2999999999993
24706,0.610,0.920,698.2000000000007
24707,0.610,0.925,686.7999999999993
24708,0.610,0.930,676.2999999999993
24709,0.610,0.935,666.2999999999993
24710,0.610,0.940,657.0
24711,0.610,0.945,648.2000000000007
24712,0.610,0.950,639.8999999999996
24713,0.610,0.955,632.1000000000004
24714,0.610,0.960,624.6000000000004
24715,0.610,0.965,617.5
24716,0.610,0.970,610.7999999999993
24717,0.610,0.975,604.2999999999993
24718,0.610,0.980,598.2000000000007
24719,0.610,0.985,592.2999999999993
24720,0.610,0.990,586.7000000000007
24721,0.610,0.995,581.2999999999993
24722,0.610,1.000,576.1000000000004
24890,0.615,0.835,1450.2999999999993
24891,0.615,0.840,1211.3999999999996
24892,0.615,0.845,1095.3999999999996
24893,0.615,0.850,1019.1000000000004
24894,0.615,0.855,962.5
24895,0.615,0.860,917.8999999999996
24896,0.615,0.865,881.1000000000004
24897,0.615,0.870,850.1000000000004
24898,0.615,0.875,823.2999999999993
24899,0.615,0.880,799.7999999999993
24900,0.615,0.885,778.8999999999996
24901,0.615,0.890,760.1000000000004
24902,0.615,0.895,743.2000000000007
24903,0.615,0.900,727.7000000000007
24904,0.615,0.905,713.5
24905,0.615,0.910,700.3999999999996
24906,0.615,0.915,688.2999999999993
24907,0.615,0.920,677.0
24908,0.615,0.925,666.5
24909,0.615,0.930,656.6000000000004
24910,0.615,0.935,647.2999999999993
24911,0.615,0.940,638.6000000000004
24912,0.615,0.945,630.2999999999993
24913,0.615,0.950,622.5
24914,0.615,0.955,615.1000000000004
24915,0.615,0.960,608.1000000000004
24916,0.615,0.965,601.3999999999996
24917,0.615,0.970,595.0
24918,0.615,0.975,588.8999999999996
24919,0.615,0.980,583.1000000000004
24920,0.615,0.985,577.5
24921,0.615,0.990,572.1000000000004
24922,0.615,0.995,567.0
24923,0.615,1.000,562.0
25090,0.620,0.830,1479.1000000000004
25091,0.620,0.835,1212.7999999999993
25092,0.620,0.840,1091.2000000000007
25093,0.620,0.845,1012.3999999999996
25094,0.620,0.850,954.6000000000004
25095,0.620,0.855,909.2999999999993
25096,0.620,0.860,872.1000000000004
25097,0.620,0.865,840.7000000000007
25098,0.620,0.870,813.7000000000007
25099,0.620,0.875,790.1000000000004
25100,0.620,0.880,769.1000000000004
25101,0.620,0.885,750.2999999999993
25102,0.620,0.890,733.2999999999993
25103,0.620,0.895,717.7999999999993
25104,0.620,0.900,703.7000000000007
25105,0.620,0.905,690.6000000000004
25106,0.620,0.910,678.5
25107,0.620,0.915,667.2000000000007
25108,0.620,0.920,656.7000000000007
25109,0.620,0.925,646.8999999999996
25110,0.620,0.930,637.7000000000007
25111,0.620,0.935,629.0
25112,0.620,0.940,620.7999999999993
25113,0.620,0.945,613.0
25114,0.620,0.950,605.6000000000004
25115,0.620,0.955,598.6000000000004
25116,0.620,0.960,592.0
25117,0.620,0.965,585.6000000000004
25118,0.620,0.970,579.6000000000004
25119,0.620,0.975,573.7999999999993
25120,0.620,0.980,568.2000000000007
25121,0.620,0.985,562.8999999999996
25122,0.620,0.990,557.7999999999993
25123,0.620,0.995,552.8999999999996
25124,0.620,1.000,548.2000000000007
25290,0.625,0.825,1528.1000000000004
25291,0.625,0.830,1218.1000000000004
25292,0.625,0.835,1088.7000000000007
25293,0.625,0.840,1006.8999999999996
25294,0.625,0.845,947.5
25295,0.625,0.850,901.2000000000007
25296,0.625,0.855,863.3999999999996
25297,0.625,0.860,831.7000000000007
25298,0.625,0.865,804.3999999999996
25299,0.625,0.870,780.6000000000004
25300,0.625,0.875,759.5
25301,0.625,0.880,740.6000000000004
25302,0.625,0.885,723.6000000000004
25303,0.625,0.890,708.1000000000004
25304,0.625,0.895,693.8999999999996
25305,0.625,0.900,680.7999999999993
25306,0.625,0.905,668.7000000000007
25307,0.625,0.910,657.5
25308,0.625,0.915,647.0
25309,0.625,0.920,637.2000000000007
25310,0.625,0.925,628.0
25311,0.625,0.930,619.2999999999993
25312,0.625,0.935,611.2000000000007
25313,0.625,0.940,603.3999999999996
25314,0.625,0.945,596.1000000000004
25315,0.625,0.950,589.2000000000007
25316,0.625,0.955,582.5
25317,0.625,0.960,576.2000000000007
25318,0.625,0.965,570.2000000000007
25319,0.625,0.970,564.5
25320,0.625,0.975,559.0
25321,0.625,0.980,553.7000000000007
25322,0.625,0.985,548.7000000000007
25323,0.625,0.990,543.7999999999993
25324,0.625,0.995,539.1000000000004
25325,0.625,1.000,534.6000000000004
25490,0.630,0.820,1615.7999999999993
25491,0.630,0.825,1228.1000000000004
25492,0.630,0.830,1088.3999999999996
25493,0.630,0.835,1002.6000000000004
25494,0.630,0.840,941.2000000000007
25495,0.630,0.845,893.7000000000007
25496,0.630,0.850,855.2000000000007
25497,0.630,0.855,823.0
25498,0.630,0.860,795.2999999999993
25499,0.630,0.865,771.2999999999993
25500,0.630,0.870,750.0
25501,0.630,0.875,731.0
25502,0.630,0.880,713.8999999999996
25503,0.630,0.885,698.2999999999993
25504,0.630,0.890,684.1000000000004
25505,0.630,0.895,671.0
25506,0.630,0.900,658.8999999999996
25507,0.630,0.905,647.7000000000007
25508,0.630,0.910,637.2999999999993
25509,0.630,0.915,627.5
25510,0.630,0.920,618.2999999999993
25511,0.630,0.925,609.7000000000007
25512,0.630,0.930,601.5
25513,0.630,0.935,593.8999999999996
25514,0.630,0.940,586.6000000000004
25515,0.630,0.945,579.7000000000007
25516,0.630,0.950,573.1000000000004
25517,0.630,0.955,566.7999999999993
25518,0.630,0.960,560.8999999999996
