,f,fv,value
31349,0.775,0.970,237.79999999999927
31350,0.775,0.975,236.29999999999927
31351,0.775,0.980,234.79999999999927
31352,0.775,0.985,233.39999999999964
31353,0.775,0.990,232.0
31354,0.775,0.995,230.60000000000036
31355,0.775,1.000,229.29999999999927
31512,0.780,0.780,477.2000000000007
31513,0.780,0.785,404.7999999999993
31514,0.780,0.790,370.10000000000036
31515,0.780,0.795,347.60000000000036
31516,0.780,0.800,331.10000000000036
31517,0.780,0.805,318.2000000000007
31518,0.780,0.810,307.60000000000036
31519,0.780,0.815,298.7000000000007
31520,0.780,0.820,291.10000000000036
31521,0.780,0.825,284.39999999999964
31522,0.780,0.830,278.5
31523,0.780,0.835,273.2000000000007
31524,0.780,0.840,268.39999999999964
31525,0.780,0.845,264.0
31526,0.780,0.850,260.0
31527,0.780,0.855,256.2999999999993
31528,0.780,0.860,252.89999999999964
31529,0.780,0.865,249.70000000000073
31530,0.780,0.870,246.70000000000073
31531,0.780,0.875,243.89999999999964
31532,0.780,0.880,241.29999999999927
31533,0.780,0.885,238.79999999999927
31534,0.780,0.890,236.39999999999964
31535,0.780,0.895,234.20000000000073
31536,0.780,0.900,232.10000000000036
31537,0.780,0.905,230.10000000000036
31538,0.780,0.910,228.20000000000073
31539,0.780,0.915,226.39999999999964
31540,0.780,0.920,224.60000000000036
31541,0.780,0.925,222.89999999999964
31542,0.780,0.930,221.29999999999927
31543,0.780,0.935,219.79999999999927
31544,0.780,0.940,218.29999999999927
31545,0.780,0.945,216.89999999999964
31546,0.780,0.950,215.5
31547,0.780,0.955,214.10000000000036
31548,0.780,0.960,212.89999999999964
31549,0.780,0.965,211.60000000000036
31550,0.780,0.970,210.39999999999964
31551,0.780,0.975,209.20000000000073
31552,0.780,0.980,208.10000000000036
31553,0.780,0.985,207.0
31554,0.780,0.990,206.0
31555,0.780,0.995,204.89999999999964
31556,0.780,1.000,203.89999999999964
31711,0.785,0.770,317.0
31712,0.785,0.775,297.39999999999964
31713,0.785,0.780,283.89999999999964
31714,0.785,0.785,273.5
31715,0.785,0.790,265.2000000000007
31716,0.785,0.795,258.2000000000007
31717,0.785,0.800,252.20000000000073
31718,0.785,0.805,247.0
31719,0.785,0.810,242.29999999999927
31720,0.785,0.815,238.10000000000036
31721,0.785,0.820,234.39999999999964
31722,0.785,0.825,230.89999999999964
31723,0.785,0.830,227.79999999999927
31724,0.785,0.835,224.79999999999927
31725,0.785,0.840,222.10000000000036
31726,0.785,0.845,219.60000000000036
31727,0.785,0.850,217.20000000000073
31728,0.785,0.855,215.0
31729,0.785,0.860,212.89999999999964
31730,0.785,0.865,210.89999999999964
31731,0.785,0.870,209.0
31732,0.785,0.875,207.29999999999927
31733,0.785,0.880,205.60000000000036
31734,0.785,0.885,204.0
31735,0.785,0.890,202.39999999999964
31736,0.785,0.895,200.89999999999964
31737,0.785,0.900,199.5
31738,0.785,0.905,198.20000000000073
31739,0.785,0.910,196.79999999999927
31740,0.785,0.915,195.60000000000036
31741,0.785,0.920,194.39999999999964
31742,0.785,0.925,193.20000000000073
31743,0.785,0.930,192.10000000000036
31744,0.785,0.935,191.0
31745,0.785,0.940,190.0
31746,0.785,0.945,188.89999999999964
31747,0.785,0.950,188.0
31748,0.785,0.955,187.0
31749,0.785,0.960,186.10000000000036
31750,0.785,0.965,185.20000000000073
31751,0.785,0.970,184.29999999999927
31752,0.785,0.975,183.39999999999964
31753,0.785,0.980,182.60000000000036
31754,0.785,0.985,181.79999999999927
31755,0.785,0.990,181.0
31756,0.785,0.995,180.29999999999927
31757,0.785,1.000,179.5
31911,0.790,0.765,222.29999999999927
31912,0.790,0.770,217.5
31913,0.790,0.775,213.29999999999927
31914,0.790,0.780,209.60000000000036
31915,0.790,0.785,206.39999999999964
31916,0.790,0.790,203.39999999999964
31917,0.790,0.795,200.70000000000073
31918,0.790,0.800,198.20000000000073
31919,0.790,0.805,195.89999999999964
31920,0.790,0.810,193.70000000000073
31921,0.790,0.815,191.70000000000073
31922,0.790,0.820,189.79999999999927
31923,0.790,0.825,188.10000000000036
31924,0.790,0.830,186.39999999999964
31925,0.790,0.835,184.79999999999927
31926,0.790,0.840,183.29999999999927
31927,0.790,0.845,181.89999999999964
31928,0.790,0.850,180.60000000000036
31929,0.790,0.855,179.29999999999927
31930,0.790,0.860,178.0
31931,0.790,0.865,176.79999999999927
31932,0.790,0.870,175.70000000000073
31933,0.790,0.875,174.60000000000036
31934,0.790,0.880,173.60000000000036
31935,0.790,0.885,172.60000000000036
31936,0.790,0.890,171.60000000000036
31937,0.790,0.895,170.60000000000036
31938,0.790,0.900,169.70000000000073
31939,0.790,0.905,168.79999999999927
31940,0.790,0.910,168.0
31941,0.790,0.915,167.20000000000073
31942,0.790,0.920,166.39999999999964
31943,0.790,0.925,165.60000000000036
31944,0.790,0.930,164.79999999999927
31945,0.790,0.935,164.10000000000036
31946,0.790,0.940,163.39999999999964
31947,0.790,0.945,162.70000000000073
31948,0.790,0.950,162.0
31949,0.790,0.955,161.39999999999964
31950,0.790,0.960,160.70000000000073
31951,0.790,0.965,160.10000000000036
31952,0.790,0.970,159.5
31953,0.790,0.975,158.89999999999964
31954,0.790,0.980,158.29999999999927
31955,0.790,0.985,157.79999999999927
31956,0.790,0.990,157.20000000000073
31957,0.790,0.995,156.70000000000073
31958,0.790,1.000,156.10000000000036
32110,0.795,0.755,170.70000000000073
32111,0.795,0.760,168.89999999999964
32112,0.795,0.765,167.20000000000073
32113,0.795,0.770,165.60000000000036
32114,0.795,0.775,164.10000000000036
32115,0.795,0.780,162.70000000000073
32116,0.795,0.785,161.39999999999964
32117,0.795,0.790,160.20000000000073
32118,0.795,0.795,159.0
32119,0.795,0.800,157.89999999999964
32120,0.795,0.805,156.79999999999927
32121,0.795,0.810,155.79999999999927
32122,0.795,0.815,154.79999999999927
32123,0.795,0.820,153.89999999999964
32124,0.795,0.825,153.0
32125,0.795,0.830,152.10000000000036
32126,0.795,0.835,151.29999999999927
32127,0.795,0.840,150.5
32128,0.795,0.845,149.70000000000073
32129,0.795,0.850,148.89999999999964
32130,0.795,0.855,148.20000000000073
32131,0.795,0.860,147.5
32132,0.795,0.865,146.79999999999927
32133,0.795,0.870,146.20000000000073
32134,0.795,0.875,145.5
32135,0.795,0.880,144.89999999999964
32136,0.795,0.885,144.29999999999927
32137,0.795,0.890,143.70000000000073
32138,0.795,0.895,143.20000000000073
32139,0.795,0.900,142.60000000000036
32140,0.795,0.905,142.10000000000036
