,f,fv,value
28286,0.700,0.730,485.5
28287,0.700,0.735,482.2000000000007
28288,0.700,0.740,479.60000000000036
28289,0.700,0.745,477.60000000000036
28290,0.700,0.750,476.10000000000036
28291,0.700,0.755,475.10000000000036
28292,0.700,0.760,474.60000000000036
28293,0.700,0.765,474.39999999999964
28294,0.700,0.770,474.60000000000036
28295,0.700,0.775,475.2000000000007
28296,0.700,0.780,476.10000000000036
28297,0.700,0.785,477.39999999999964
28298,0.700,0.790,478.89999999999964
28299,0.700,0.795,480.7999999999993
28300,0.700,0.800,483.0
28301,0.700,0.805,485.5
28302,0.700,0.810,488.2999999999993
28303,0.700,0.815,491.39999999999964
28304,0.700,0.820,494.89999999999964
28305,0.700,0.825,498.7000000000007
28306,0.700,0.830,502.89999999999964
28307,0.700,0.835,507.5
28308,0.700,0.840,512.3999999999996
28309,0.700,0.845,517.7999999999993
28310,0.700,0.850,523.7000000000007
28311,0.700,0.855,530.0
28312,0.700,0.860,536.7999999999993
28313,0.700,0.865,544.2000000000007
28314,0.700,0.870,552.2000000000007
28315,0.700,0.875,560.8999999999996
28316,0.700,0.880,570.3999999999996
28317,0.700,0.885,580.6000000000004
28318,0.700,0.890,591.7999999999993
28319,0.700,0.895,604.0
28320,0.700,0.900,617.5
28321,0.700,0.905,632.2999999999993
28322,0.700,0.910,648.7000000000007
28323,0.700,0.915,667.0
28324,0.700,0.920,687.6000000000004
28325,0.700,0.925,711.0
28326,0.700,0.930,737.7999999999993
28327,0.700,0.935,769.1000000000004
28328,0.700,0.940,806.3999999999996
28329,0.700,0.945,852.0
28330,0.700,0.950,910.2999999999993
28331,0.700,0.955,989.7999999999993
28332,0.700,0.960,1112.7999999999993
28333,0.700,0.965,1383.0
28477,0.705,0.680,538.2999999999993
28478,0.705,0.685,511.5
28479,0.705,0.690,494.2000000000007
28480,0.705,0.695,481.7999999999993
28481,0.705,0.700,472.5
28482,0.705,0.705,465.2000000000007
28483,0.705,0.710,459.5
28484,0.705,0.715,454.7999999999993
28485,0.705,0.720,451.10000000000036
28486,0.705,0.725,448.2000000000007
28487,0.705,0.730,445.89999999999964
28488,0.705,0.735,444.10000000000036
28489,0.705,0.740,442.7999999999993
28490,0.705,0.745,441.89999999999964
28491,0.705,0.750,441.5
28492,0.705,0.755,441.2999999999993
28493,0.705,0.760,441.5
28494,0.705,0.765,442.0
28495,0.705,0.770,442.7999999999993
28496,0.705,0.775,443.89999999999964
28497,0.705,0.780,445.2999999999993
28498,0.705,0.785,446.89999999999964
28499,0.705,0.790,448.7999999999993
28500,0.705,0.795,451.0
28501,0.705,0.800,453.39999999999964
28502,0.705,0.805,456.10000000000036
28503,0.705,0.810,459.10000000000036
28504,0.705,0.815,462.39999999999964
28505,0.705,0.820,466.0
28506,0.705,0.825,469.89999999999964
28507,0.705,0.830,474.2000000000007
28508,0.705,0.835,478.7000000000007
28509,0.705,0.840,483.7000000000007
28510,0.705,0.845,489.0
28511,0.705,0.850,494.7000000000007
28512,0.705,0.855,500.89999999999964
28513,0.705,0.860,507.60000000000036
28514,0.705,0.865,514.7999999999993
28515,0.705,0.870,522.5
28516,0.705,0.875,530.8999999999996
28517,0.705,0.880,539.8999999999996
