,f,fv,value
14464,0.355,0.965,843.3999999999996
14465,0.355,0.970,832.3999999999996
14466,0.355,0.975,822.0
14467,0.355,0.980,812.1000000000004
14468,0.355,0.985,802.7999999999993
14469,0.355,0.990,793.7999999999993
14470,0.355,0.995,785.2999999999993
14471,0.355,1.000,777.2000000000007
14645,0.360,0.865,1805.8999999999996
14646,0.360,0.870,1469.5
14647,0.360,0.875,1332.7000000000007
14648,0.360,0.880,1245.8999999999996
14649,0.360,0.885,1182.5
14650,0.360,0.890,1132.6000000000004
14651,0.360,0.895,1091.6000000000004
14652,0.360,0.900,1056.8999999999996
14653,0.360,0.905,1026.8999999999996
14654,0.360,0.910,1000.3999999999996
14655,0.360,0.915,976.7999999999993
14656,0.360,0.920,955.5
14657,0.360,0.925,936.2000000000007
14658,0.360,0.930,918.5
14659,0.360,0.935,902.2000000000007
14660,0.360,0.940,887.1000000000004
14661,0.360,0.945,873.0
14662,0.360,0.950,859.8999999999996
14663,0.360,0.955,847.6000000000004
14664,0.360,0.960,836.0
14665,0.360,0.965,825.0
14666,0.360,0.970,814.7000000000007
14667,0.360,0.975,804.8999999999996
14668,0.360,0.980,795.6000000000004
14669,0.360,0.985,786.7000000000007
14670,0.360,0.990,778.2999999999993
14671,0.360,0.995,770.2000000000007
14672,0.360,1.000,762.5
14845,0.365,0.860,1749.3999999999996
14846,0.365,0.865,1448.7999999999993
14847,0.365,0.870,1317.7999999999993
14848,0.365,0.875,1233.3999999999996
14849,0.365,0.880,1171.2999999999993
14850,0.365,0.885,1122.2999999999993
14851,0.365,0.890,1081.8999999999996
14852,0.365,0.895,1047.6000000000004
14853,0.365,0.900,1017.8999999999996
14854,0.365,0.905,991.7000000000007
14855,0.365,0.910,968.2999999999993
14856,0.365,0.915,947.2000000000007
14857,0.365,0.920,928.1000000000004
14858,0.365,0.925,910.5
14859,0.365,0.930,894.2999999999993
14860,0.365,0.935,879.2999999999993
14861,0.365,0.940,865.3999999999996
14862,0.365,0.945,852.3999999999996
14863,0.365,0.950,840.1000000000004
14864,0.365,0.955,828.6000000000004
14865,0.365,0.960,817.7999999999993
14866,0.365,0.965,807.5
14867,0.365,0.970,797.7999999999993
14868,0.365,0.975,788.5
14869,0.365,0.980,779.7000000000007
14870,0.365,0.985,771.2999999999993
14871,0.365,0.990,763.2999999999993
14872,0.365,0.995,755.6000000000004
14873,0.365,1.000,748.2999999999993
15045,0.370,0.855,1708.2000000000007
15046,0.370,0.860,1431.1000000000004
15047,0.370,0.865,1304.5
15048,0.370,0.870,1222.0
15049,0.370,0.875,1160.8999999999996
15050,0.370,0.880,1112.5
15051,0.370,0.885,1072.6000000000004
15052,0.370,0.890,1038.7000000000007
15053,0.370,0.895,1009.2999999999993
15054,0.370,0.900,983.2999999999993
15055,0.370,0.905,960.1000000000004
15056,0.370,0.910,939.2000000000007
15057,0.370,0.915,920.2000000000007
15058,0.370,0.920,902.7000000000007
15059,0.370,0.925,886.7000000000007
15060,0.370,0.930,871.7999999999993
15061,0.370,0.935,857.8999999999996
15062,0.370,0.940,845.0
15063,0.370,0.945,832.7999999999993
15064,0.370,0.950,821.3999999999996
15065,0.370,0.955,810.6000000000004
15066,0.370,0.960,800.3999999999996
15067,0.370,0.965,790.7000000000007
15068,0.370,0.970,781.5
15069,0.370,0.975,772.7999999999993
15070,0.370,0.980,764.3999999999996
15071,0.370,0.985,756.5
15072,0.370,0.990,748.7999999999993
15073,0.370,0.995,741.5
15074,0.370,1.000,734.5
15245,0.375,0.850,1677.6000000000004
15246,0.375,0.855,1416.0
15247,0.375,0.860,1292.6000000000004
15248,0.375,0.865,1211.5
15249,0.375,0.870,1151.2000000000007
15250,0.375,0.875,1103.3999999999996
15251,0.375,0.880,1063.7999999999993
15252,0.375,0.885,1030.2000000000007
15253,0.375,0.890,1001.0
15254,0.375,0.895,975.2000000000007
15255,0.375,0.900,952.2000000000007
15256,0.375,0.905,931.3999999999996
15257,0.375,0.910,912.5
15258,0.375,0.915,895.2000000000007
15259,0.375,0.920,879.2000000000007
15260,0.375,0.925,864.3999999999996
15261,0.375,0.930,850.6000000000004
15262,0.375,0.935,837.7000000000007
15263,0.375,0.940,825.6000000000004
15264,0.375,0.945,814.2999999999993
15265,0.375,0.950,803.5
15266,0.375,0.955,793.3999999999996
15267,0.375,0.960,783.7999999999993
15268,0.375,0.965,774.6000000000004
15269,0.375,0.970,765.8999999999996
15270,0.375,0.975,757.6000000000004
15271,0.375,0.980,749.7000000000007
15272,0.375,0.985,742.1000000000004
15273,0.375,0.990,734.7999999999993
15274,0.375,0.995,727.8999999999996
15275,0.375,1.000,721.2000000000007
15445,0.380,0.845,1655.0
15446,0.380,0.850,1403.2999999999993
15447,0.380,0.855,1282.1000000000004
15448,0.380,0.860,1201.8999999999996
15449,0.380,0.865,1142.2000000000007
15450,0.380,0.870,1094.7999999999993
15451,0.380,0.875,1055.5
15452,0.380,0.880,1022.1000000000004
15453,0.380,0.885,993.0
15454,0.380,0.890,967.3999999999996
15455,0.380,0.895,944.5
15456,0.380,0.900,923.7999999999993
15457,0.380,0.905,905.0
15458,0.380,0.910,887.7000000000007
15459,0.380,0.915,871.7999999999993
15460,0.380,0.920,857.1000000000004
15461,0.380,0.925,843.3999999999996
15462,0.380,0.930,830.6000000000004
15463,0.380,0.935,818.5
15464,0.380,0.940,807.2000000000007
15465,0.380,0.945,796.6000000000004
15466,0.380,0.950,786.5
15467,0.380,0.955,776.8999999999996
15468,0.380,0.960,767.7999999999993
15469,0.380,0.965,759.1000000000004
15470,0.380,0.970,750.8999999999996
15471,0.380,0.975,743.0
15472,0.380,0.980,735.3999999999996
15473,0.380,0.985,728.2000000000007
15474,0.380,0.990,721.2999999999993
15475,0.380,0.995,714.6000000000004
15476,0.380,1.000,708.2000000000007
15645,0.385,0.840,1638.8999999999996
15646,0.385,0.845,1392.7999999999993
15647,0.385,0.850,1272.7999999999993
15648,0.385,0.855,1193.2999999999993
15649,0.385,0.860,1133.8999999999996
15650,0.385,0.865,1086.7000000000007
15651,0.385,0.870,1047.6000000000004
15652,0.385,0.875,1014.2999999999993
15653,0.385,0.880,985.3999999999996
15654,0.385,0.885,959.7999999999993
15655,0.385,0.890,937.0
15656,0.385,0.895,916.3999999999996
15657,0.385,0.900,897.7000000000007
15658,0.385,0.905,880.5
15659,0.385,0.910,864.7000000000007
15660,0.385,0.915,850.0
15661,0.385,0.920,836.2999999999993
15662,0.385,0.925,823.5
15663,0.385,0.930,811.6000000000004
15664,0.385,0.935,800.2999999999993
15665,0.385,0.940,789.7000000000007
15666,0.385,0.945,779.6000000000004
15667,0.385,0.950,770.1000000000004
15668,0.385,0.955,761.0
15669,0.385,0.960,752.3999999999996
15670,0.385,0.965,744.2000000000007
15671,0.385,0.970,736.2999999999993
15672,0.385,0.975,728.7999999999993
15673,0.385,0.980,721.6000000000004
15674,0.385,0.985,714.7000000000007
15675,0.385,0.990,708.1000000000004
15676,0.385,0.995,701.7000000000007
15677,0.385,1.000,695.6000000000004
15845,0.390,0.835,1628.7999999999993
15846,0.390,0.840,1384.2999999999993
15847,0.390,0.845,1264.7999999999993
15848,0.390,0.850,1185.5
